,corpusID,character,animacy,coref_chain,chain_head,head_of_head,chain_len,CL,SS,NER,WN,DP,TP,CN,TF,YK_SC
622,Novel5,0,0,[' a round table '], a round table ,table,1,-0.3387758913755801,0.0,0.0,0.0,1.0,0.0,0.0,0.0009413241292751804,100.0
623,Novel5,0,0,[' Soho '], Soho ,Soho,1,-0.3387758913755801,0.0,0.0,0.0,0.0,0.0,0.0,0.00031377470975839345,100.0
624,Novel5,0,0,"[' this ', ' they ']", this ,this,2,-0.23554375280190548,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
625,Novel5,1,1,"[' the three companions ', ' their ', ' We ', ' our ', ' we ', ' us ', ' We ', ' our ', ' we ', ' his companions ', ' our ']", the three companions ,companions,11,0.6935454943611663,1.0,0.0,1.0,1.0,0.0,0.0,0.0006275494195167869,100.0
626,Novel5,0,0,"[' a louder buzz of talk , and the redoubtable President of the Suicide Club ']"," a louder buzz of talk , and the redoubtable President of the Suicide Club ",Club,1,-0.3387758913755801,0.0,0.0,0.0,0.0,0.0,0.0,0.0025101976780671476,100.0
627,Novel5,0,0,[' the redoubtable President of the Suicide Club '], the redoubtable President of the Suicide Club ,Club,1,-0.3387758913755801,0.0,0.0,0.0,0.0,0.0,0.0,0.0025101976780671476,100.0
628,Novel5,0,1,"[' You ', ' you ', ' you ', ' your ', ' you ']", You ,You,5,0.07415266291911844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
629,Novel5,0,1,"[' you ', ' We ']", you ,you,2,-0.23554375280190548,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
630,Novel5,0,0,"[' your story ', ' a silly one ', ' my story ', ' that ', ' the reason why I am going to do so ']", your story ,story,5,0.07415266291911844,0.0,0.0,0.0,1.0,0.0,0.0,0.0006275494195167869,100.0
631,Novel5,0,0,"[' a desire , sir , to join the Suicide Club ']"," a desire , sir , to join the Suicide Club ",Club,1,-0.3387758913755801,0.0,0.0,0.0,0.0,0.0,0.0,0.0025101976780671476,100.0
632,Novel5,1,1,"[' Godall , Theophilus Godall ', ' Godall ', ' Theophilus Godall ', ' you , Mr. Godall ', ' you ', ' Mr. Godall ', ' Godall ', ' he ', ' no soldier ', ' Godall ', ' Mr. Godall ', ' Mr. Godall ', ' Godall ']"," Godall , Theophilus Godall ",Godall,13,0.9000097715085156,1.0,1.0,0.0,1.0,1.0,0.0,0.0018826482585503608,100.0
633,Novel5,0,1,[' you '], you ,you,1,-0.3387758913755801,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
634,Novel5,0,0,"[' this ', ' this ', ' This ', ' a private house ', ' it ']", this ,this,5,0.07415266291911844,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
635,Novel5,0,0,"[' gentlemen who get merry in their liquor ; but let there be an end to this ', ' we ']", gentlemen who get merry in their liquor ; but let there be an end to this ,this,2,-0.23554375280190548,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
636,Novel5,0,0,[' an end to this '], an end to this ,this,1,-0.3387758913755801,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
637,Novel5,0,1,"[' you ', ' your ']", you ,you,2,-0.23554375280190548,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
638,Novel5,0,0,"[' your ', ' you ', ' you ']", your ,your,3,-0.13231161422823084,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
639,Novel5,0,0,[' the Major '], the Major ,Major,1,-0.3387758913755801,0.0,1.0,1.0,0.0,0.0,0.0,0.0009413241292751804,100.0
640,Novel5,0,1,"[' I ', ' my ', ' I ', ' I ', ' my ', ' My ', ' I ', ' myself ', ' My ', ' I ', ' my ', ' I ', ' I ', ' I ', ' me ', ' my ', ' I ', ' I ', ' I ', ' My ', ' me ', ' I ', ' a person full of manly accomplishments ', ' I ', ' I ', ' my ', ' I ', ' my ', ' I ', ' I ', ' my ', ' I ', ' me of my capital ', ' my ', ' I ', ' I ', ' I ', ' my ', ' my ', ' my ', ' I ', ' I ', ' I ', ' I ', ' me ', ' I ', ' I ', ' me ', ' my ', ' me ', ' I ', ' myself : a fool ', ' I ']", I ,I,53,5.029295314455501,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
641,Novel5,0,1,"[' you ', ' you ', ' you ', ' your ', ' you ', ' your ', ' you ', ' you ', ' you ', ' you ']", you ,you,10,0.5903133557874917,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
642,Novel5,0,1,[' your '], your ,your,1,-0.3387758913755801,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
643,Novel5,0,0,"[' my heart to disappoint you ', ' my heart ', ' his heart ']", my heart to disappoint you ,you,3,-0.13231161422823084,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
644,Novel5,0,1,"[' I ', ' he ', ' my ', ' me ', ' my ', ' I ', ' a very quiet man ', ' my ', ' me ', ' me ']", I ,I,10,0.5903133557874917,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
645,Novel5,0,0,[' the invitation of a friend of yours '], the invitation of a friend of yours ,yours,1,-0.3387758913755801,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
646,Novel5,0,1,[' a friend of yours '], a friend of yours ,yours,1,-0.3387758913755801,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
647,Novel5,0,1,"[' yours ', ' your ', ' you ', ' you ', ' you ', ' you ', ' you ', ' your ']", yours ,yours,8,0.3838490786401424,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
648,Novel5,0,0,[' My age '], My age ,age,1,-0.3387758913755801,0.0,0.0,0.0,0.0,0.0,0.0,0.0006275494195167869,100.0
649,Novel5,0,1,"[' a person in my circumstances ', ' him ']", a person in my circumstances ,circumstances,2,-0.23554375280190548,1.0,0.0,0.0,0.0,0.0,0.0,0.0015688735487919673,100.0
650,Novel5,0,0,[' the very eligible human tenement which I still occupy and a fortune of three hundred pounds '], the very eligible human tenement which I still occupy and a fortune of three hundred pounds ,pounds,1,-0.3387758913755801,0.0,0.0,0.0,1.0,0.0,0.0,0.0037652965171007216,100.0
651,Novel5,0,0,[' a fortune of three hundred pounds '], a fortune of three hundred pounds ,pounds,1,-0.3387758913755801,0.0,0.0,0.0,1.0,0.0,0.0,0.0037652965171007216,100.0
652,Novel5,0,1,[' my dear sir '], my dear sir ,sir,1,-0.3387758913755801,1.0,0.0,1.0,1.0,0.0,1.0,0.0015688735487919673,100.0
653,Novel5,0,0,"[' My acquaintance with French ', ' your acquaintance ']", My acquaintance with French ,French,2,-0.23554375280190548,0.0,0.0,0.0,0.0,0.0,0.0,0.0009413241292751804,100.0
654,Novel5,0,0,[' something less than four hundred pounds '], something less than four hundred pounds ,pounds,1,-0.3387758913755801,0.0,0.0,0.0,1.0,0.0,0.0,0.0037652965171007216,100.0
655,Novel5,0,1,[' a man who respects himself '], a man who respects himself ,himself,1,-0.3387758913755801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
656,Novel5,0,1,[' himself '], himself ,himself,1,-0.3387758913755801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
657,Novel5,0,0,[' love on four hundred pounds '], love on four hundred pounds ,pounds,1,-0.3387758913755801,0.0,0.0,0.0,1.0,0.0,0.0,0.0037652965171007216,100.0
658,Novel5,0,0,[' the presence of my charmer '], the presence of my charmer ,charmer,1,-0.3387758913755801,1.0,0.0,1.0,1.0,1.0,1.0,0.00031377470975839345,100.0
659,Novel5,0,0,[' my charmer '], my charmer ,charmer,1,-0.3387758913755801,1.0,0.0,1.0,1.0,1.0,1.0,0.00031377470975839345,100.0
660,Novel5,0,0,[' this morning to my last eighty pounds '], this morning to my last eighty pounds ,pounds,1,-0.3387758913755801,0.0,0.0,0.0,1.0,0.0,0.0,0.0037652965171007216,100.0
661,Novel5,0,0,[' This '], This ,This,1,-0.3387758913755801,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
662,Novel5,0,0,[' that of the cream tarts '], that of the cream tarts ,tarts,1,-0.3387758913755801,0.0,0.0,1.0,0.0,0.0,0.0,0.0031377470975839346,100.0
663,Novel5,0,1,"[' a fool ', ' his ', ' the fool ']", a fool ,fool,3,-0.13231161422823084,0.0,0.0,1.0,0.0,0.0,1.0,0.0006275494195167869,100.0
664,Novel5,0,0,[' neither a whimperer nor a coward '], neither a whimperer nor a coward ,coward,1,-0.3387758913755801,0.0,0.0,1.0,0.0,0.0,1.0,0.00031377470975839345,100.0
665,Novel5,0,0,[' a coward '], a coward ,coward,1,-0.3387758913755801,0.0,0.0,1.0,0.0,0.0,1.0,0.00031377470975839345,100.0
666,Novel5,0,1,[' His auditors '], His auditors ,auditors,1,-0.3387758913755801,1.0,0.0,1.0,1.0,0.0,0.0,0.00031377470975839345,100.0
667,Novel5,0,0,[' his love affair '], his love affair ,affair,1,-0.3387758913755801,1.0,0.0,0.0,1.0,0.0,0.0,0.0006275494195167869,100.0
668,Novel5,0,0,[' a design on his own life '], a design on his own life ,life,1,-0.3387758913755801,1.0,0.0,0.0,1.0,0.0,1.0,0.0034515218073423283,100.0
669,Novel5,0,1,[' his own life '], his own life ,life,1,-0.3387758913755801,1.0,0.0,0.0,1.0,0.0,1.0,0.0034515218073423283,100.0
670,Novel5,0,0,[' The farce of the cream tarts '], The farce of the cream tarts ,tarts,1,-0.3387758913755801,0.0,0.0,1.0,0.0,0.0,0.0,0.0031377470975839346,100.0
671,Novel5,1,1,"[' Geraldine ', ' Geraldine ', ' Geraldine ', ' you and I ', ' Geraldine ', ' Your ', ' you ', ' your ', ' your ', ' your ', ' you ', ' I ', ' the Prince in his most deliberate tones ; `` and have the kindness , Colonel Geraldine , to remember and respect your word of honour as a gentleman ', ' his most deliberate tones ; `` and have the kindness , Colonel Geraldine , to remember and respect your word of honour as a gentleman ', ' his ', ' and ', ' the kindness , Colonel Geraldine , to remember and respect your word of honour as a gentleman ', ' the kindness ', ' Colonel Geraldine ', ' Geraldine ', ' your word of honour ', ' your ', ' my ', ' I ', ' my ', ' I ', ' he ', ' me ', ' Colonel Geraldine ', ' he ', ' he ']", Geraldine ,Geraldine,31,2.758188265834659,1.0,1.0,0.0,1.0,1.0,0.0,0.005334170065892689,100.0
672,Novel5,0,0,"[' this not ', ' we three fellows ']", this not ,not,2,-0.23554375280190548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
673,Novel5,0,1,[' you '], you ,you,1,-0.3387758913755801,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
674,Novel5,0,0,"[' a folly like my cream tarts ', ' your folly ']", a folly like my cream tarts ,tarts,2,-0.23554375280190548,0.0,0.0,1.0,0.0,0.0,0.0,0.0031377470975839346,100.0
675,Novel5,1,1,"[' the devil ', ' The devil , depend upon it ', ' The devil ', ' I ', ' I ', ' my ', ' the devil ']", the devil ,devil,7,0.28061694006646776,1.0,0.0,0.0,1.0,1.0,1.0,0.0009413241292751804,100.0
676,Novel5,0,0,"[' the same case ', ' your case ', ' it ']", the same case ,case,3,-0.13231161422823084,0.0,0.0,0.0,1.0,0.0,1.0,0.0006275494195167869,100.0
677,Novel5,0,0,"[' your heroic treatment of the last cream tarts ', ' my example ']", your heroic treatment of the last cream tarts ,tarts,2,-0.23554375280190548,0.0,0.0,1.0,0.0,0.0,0.0,0.0031377470975839346,100.0
678,Novel5,0,1,[' your '], your ,your,1,-0.3387758913755801,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
679,Novel5,0,0,[' the last cream tarts '], the last cream tarts ,tarts,1,-0.3387758913755801,0.0,0.0,1.0,0.0,0.0,0.0,0.0031377470975839346,100.0
680,Novel5,0,1,"[' You ', ' you ', ' you ', ' he ', ' He ']", You ,You,5,0.07415266291911844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
681,Novel5,0,0,"[' This ', ' them ', ' they went up the chimney in a single blaze ', ' them ', ' them ', ' This , my two fellow-rebels ']", This ,This,6,0.1773848014927931,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
682,Novel5,0,0,"[' the table ', ' the table ']", the table ,table,2,-0.23554375280190548,0.0,0.0,0.0,1.0,0.0,0.0,0.0009413241292751804,100.0
683,Novel5,0,0,"[' you ', ' You ']", you ,you,2,-0.23554375280190548,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
684,Novel5,0,0,[' them '], them ,them,1,-0.3387758913755801,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
685,Novel5,0,0,"[' The rule ', ' strict ']", The rule ,rule,2,-0.23554375280190548,0.0,0.0,0.0,1.0,0.0,0.0,0.00031377470975839345,100.0
686,Novel5,0,1,[' a man '], a man ,man,1,-0.3387758913755801,1.0,0.0,1.0,1.0,1.0,1.0,0.011295889551302165,100.0
687,Novel5,0,1,"[' yourself ', ' you ', ' you ']", yourself ,yourself,3,-0.13231161422823084,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
688,Novel5,0,1,[' You '], You ,You,1,-0.3387758913755801,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
689,Novel5,0,0,"[' a ruined man ', ' his ', "" `` A ruined man - yes , '' "", ' a ', ' a ']", a ruined man ,man,5,0.07415266291911844,1.0,0.0,1.0,1.0,1.0,1.0,0.011295889551302165,100.0
690,Novel5,0,0,"[' the other suspiciously , `` or else a millionaire ']"," the other suspiciously , `` or else a millionaire ",millionaire,1,-0.3387758913755801,1.0,0.0,1.0,0.0,0.0,1.0,0.00031377470975839345,100.0
691,Novel5,0,0,[' a millionaire '], a millionaire ,millionaire,1,-0.3387758913755801,1.0,0.0,1.0,0.0,0.0,1.0,0.00031377470975839345,100.0
692,Novel5,0,1,"[' you ', ' you ', ' yourself ', "" you '' "", ' you going to give yourselves that last indulgence ']", you ,you,5,0.07415266291911844,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
693,Novel5,0,1,"[' you ', ' your ', "" you going to give the slip to the sheriff 's officers of conscience by the one open door "", ' he ']", you ,you,4,-0.029079475654556198,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
694,Novel5,0,0,"[' Here ', ' your health ']", Here ,Here,2,-0.23554375280190548,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
695,Novel5,0,1,"[' your ', ' he ', ' his ', ' my ']", your ,your,4,-0.029079475654556198,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
696,Novel5,0,1,"[' you ', ' us ', ' We ', ' we ', ' we ']", you ,you,5,0.07415266291911844,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
697,Novel5,0,1,"[' You ', ' you ', ' your ', ' yourself ', ' you ', ' your ', ' you ']", You ,You,7,0.28061694006646776,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
698,Novel5,0,1,"[' him ', ' he ', ' he ', ' he ']", him ,him,4,-0.029079475654556198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
699,Novel5,0,0,[' each other '], each other ,other,1,-0.3387758913755801,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
700,Novel5,0,1,"[' You ', ' you ', ' You ', ' yourselves ', ' you ', ' you ', ' They ']", You ,You,7,0.28061694006646776,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
701,Novel5,0,0,[' a company '], a company ,company,1,-0.3387758913755801,1.0,0.0,0.0,1.0,1.0,0.0,0.0012550988390335738,100.0
702,Novel5,0,1,"[' you ', ' you ', ' he ', ' his ']", you ,you,4,-0.029079475654556198,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
703,Novel5,0,0,[' the entry money of the Suicide Club '], the entry money of the Suicide Club ,Club,1,-0.3387758913755801,0.0,0.0,0.0,0.0,0.0,0.0,0.0025101976780671476,100.0
704,Novel5,0,0,"[' the Suicide Club ', ' The Suicide Club ', ' Suicide Club ', ' the Suicide Club ', ' the Suicide Club ', ' the club ', ' the Suicide Club ', ' the Suicide Club ', ' Suicide Club ', ' Suicide Club ', ' your Club what you will ']", the Suicide Club ,Club,11,0.6935454943611663,0.0,0.0,0.0,0.0,0.0,0.0,0.0025101976780671476,100.0
705,Novel5,0,1,"[' what the devil ', ' We ', ' us ', ' our ', ' we ', ' we ', ' us ', ' we ', ' us ', ' we ']", what the devil ,devil,10,0.5903133557874917,1.0,0.0,0.0,1.0,1.0,1.0,0.0009413241292751804,100.0
706,Novel5,0,0,"[' this ', ' the age of conveniences ']", this ,this,2,-0.23554375280190548,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
707,Novel5,0,1,"[' you ', ' you ', ' you ', ' your ', ' you ', ' you ', ' you ', ' your ', ' you ', ' you ']", you ,you,10,0.5903133557874917,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
708,Novel5,0,0,"[' railways ', ' Railways ']", railways ,railways,2,-0.23554375280190548,1.0,0.0,0.0,1.0,0.0,0.0,0.00031377470975839345,100.0
709,Novel5,0,0,[' telegraphs '], telegraphs ,telegraphs,1,-0.3387758913755801,0.0,0.0,0.0,1.0,0.0,0.0,0.00031377470975839345,100.0
710,Novel5,0,0,[' a stage to play the fool upon as long as the part amuses us '], a stage to play the fool upon as long as the part amuses us ,us,1,-0.3387758913755801,0.0,0.0,0.0,0.0,0.0,0.0,0.0028239723878255413,100.0
711,Novel5,0,1,"[' This ', ' my two fellow-rebels ', ' they ', ' their ']", This ,This,4,-0.029079475654556198,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
712,Novel6,0,1,"[' we ', ' us ', ' our ', ' us ', ' we ', ' ours ', ' us , the dreadful consciousness of the capacity of the sea ', ' us ']", we ,we,8,0.7026150652823674,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
713,Novel6,0,0,[' the last hours of waiting for an ocean steamer '], the last hours of waiting for an ocean steamer ,steamer,1,-0.4053886672029679,1.0,0.0,0.0,1.0,1.0,0.0,0.0038565368299267257,100.0
714,Novel6,0,0,[' an ocean steamer '], an ocean steamer ,steamer,1,-0.4053886672029679,1.0,0.0,0.0,1.0,1.0,0.0,0.0038565368299267257,100.0
715,Novel6,1,1,"[' The people at the office ', ' they ', ' their ', ' The people in the office ', ' they ']", The people at the office ,office,5,0.2277563227886523,1.0,0.0,0.0,0.0,0.0,0.0,0.002699575780948708,100.0
716,Novel6,0,0,"[' the office ', ' the office ', ' the office ', ' the office ', ' a ', ' the office , a rattling of feet on the board floor , and a sort of general revival ', ' the office ', ' a rattling of feet on the board floor , and a sort of general revival ']", the office ,office,8,0.7026150652823674,1.0,0.0,0.0,0.0,0.0,0.0,0.002699575780948708,100.0
717,Novel6,0,0,"[' that is their stock phrase ; our friends who have crossed the ocean twice a year for a score of years may tell us that any vessel may be a few hours , nay , a few days , behind her reckoning ; it may seem madness to entertain the least shadow of a doubt -- and yet , until the feet we love are on the wharf and the dear glad hands in ours , the shadow of an awful possibility is over us , the dreadful consciousness of the capacity of the sea ']"," that is their stock phrase ; our friends who have crossed the ocean twice a year for a score of years may tell us that any vessel may be a few hours , nay , a few days , behind her reckoning ; it may seem madness to entertain the least shadow of a doubt -- and yet , until the feet we love are on the wharf and the dear glad hands in ours , the shadow of an awful possibility is over us , the dreadful consciousness of the capacity of the sea ",sea,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,0.0,0.0007713073659853452,100.0
718,Novel6,0,0,[' our friends who have crossed the ocean twice a year for a score of years '], our friends who have crossed the ocean twice a year for a score of years ,years,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,0.0,0.0003856536829926726,100.0
719,Novel6,0,0,"[' a word , my dear , dear lady ']"," a word , my dear , dear lady ",lady,1,-0.4053886672029679,0.0,0.0,1.0,1.0,0.0,1.0,0.0011569610489780178,100.0
720,Novel6,0,0,[' a score of years '], a score of years ,years,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,0.0,0.0003856536829926726,100.0
721,Novel6,0,0,[' years '], years ,years,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,0.0,0.0003856536829926726,100.0
722,Novel6,0,0,"[' my dear ', ' dear lady ']", my dear ,dear,2,-0.24710241970506283,0.0,0.0,1.0,1.0,0.0,1.0,0.003470883146934053,100.0
723,Novel6,0,1,"[' her ', ' she ', ' her ', ' her ', ' she ']", her ,her,5,0.2277563227886523,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
724,Novel6,0,0,[' the feet we love are on the wharf and the dear glad hands in ours '], the feet we love are on the wharf and the dear glad hands in ours ,ours,1,-0.4053886672029679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
725,Novel6,0,0,[' the wharf and the dear glad hands in ours '], the wharf and the dear glad hands in ours ,ours,1,-0.4053886672029679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
726,Novel6,0,0,[' the dear glad hands in ours '], the dear glad hands in ours ,ours,1,-0.4053886672029679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
727,Novel6,0,0,"["" tears in Margaret 's dark eyes ""]", tears in Margaret 's dark eyes ,eyes,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,0.0,0.002699575780948708,100.0
728,Novel6,0,0,"["" Margaret 's dark eyes ""]", Margaret 's dark eyes ,eyes,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,0.0,0.002699575780948708,100.0
729,Novel6,0,0,[' the shadow of an awful possibility '], the shadow of an awful possibility ,possibility,1,-0.4053886672029679,1.0,0.0,0.0,1.0,1.0,0.0,0.0003856536829926726,100.0
730,Novel6,0,0,[' an awful possibility '], an awful possibility ,possibility,1,-0.4053886672029679,1.0,0.0,0.0,1.0,1.0,0.0,0.0003856536829926726,100.0
731,Novel6,0,0,[' the dreadful consciousness of the capacity of the sea '], the dreadful consciousness of the capacity of the sea ,sea,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,0.0,0.0007713073659853452,100.0
732,Novel6,0,0,[' the capacity of the sea '], the capacity of the sea ,sea,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,0.0,0.0007713073659853452,100.0
733,Novel6,0,0,[' the sea '], the sea ,sea,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,0.0,0.0007713073659853452,100.0
734,Novel6,0,1,"[' they ', ' we ']", they ,they,2,-0.24710241970506283,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
735,Novel6,1,1,"[' The Duke ', ' it ', ' The Duke ', ' I ', ' the Duke with more than usual tact ', "" the Duke 's "", ' the Duke ', ' the Duke ', ' the Duke ', ' the Duke ', ' the Duke , who , as may be imagined , was not generally given to spending his days in steamboat offices ', ' the Duke ', ' the Duke ', ' the Duke ', ' the Duke ', ' the Duke ', ' The Duke ', ' the Duke of the bursar ', ' the Duke ', ' the Duke ', ' I ', ' the Duke ', ' it ', ' The Duke ', ' it ', ' the Duke ', ' the Duke ', ' the Duke ', ' Duke ', ' the Duke , with a final look at the stream of descending passengers ', ' the Duke ', ' Duke ', ' the Duke ', ' The Duke ', "" the Duke 's "", ' the Duke ', ' the Duke ']", The Duke ,Duke,37,5.292916242721613,0.0,1.0,1.0,1.0,1.0,0.0,0.010798303123794832,100.0
736,Novel6,0,1,"[' his ', ' his ', ' He ', ' he ', ' he ', ' he ', ' he ', ' He ', ' his ', ' his ', ' He ']", his ,his,11,1.1774738077760825,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
737,Novel6,0,1,[' he '], he ,he,1,-0.4053886672029679,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
738,Novel6,1,1,"[' Barker ', ' him ', ' he ', ' you ']", Barker ,Barker,4,0.06947007529074725,0.0,1.0,1.0,1.0,0.0,0.0,0.0003856536829926726,100.0
739,Novel6,1,1,"[' Claudius ', ' Claudius ', ' Claudius ', ' Claudius ', ' Dr. Claudius ', ' Claudius ', ' he ', ' Claudius ', ' Claudius ', ' Claudius ', ' Claudius ', ' his ', ' he ', ' Claudius ', ' Claudius ', ' he ', ' he ', ' he ', ' Claudius ', ' he , the friend who had taken so much trouble ', ' him ', ' him ', ' Claudius ', ' Claudius ', ' Claudius ', ' he ', ' his ', ' Claudius ', ' Dr. Claudius ', ' Claudius , smiling ', ' Claudius ', ' smiling ', ' I ', ' I ', ' my ', ' He ', ' me ', ' my ', ' Claudius ']", Claudius ,Claudius,39,5.609488737717424,1.0,1.0,1.0,1.0,1.0,0.0,0.008098727342846125,100.0
740,Novel6,0,0,[' Screw '], Screw ,Screw,1,-0.4053886672029679,0.0,1.0,1.0,0.0,0.0,0.0,0.0003856536829926726,100.0
741,Novel6,0,0,[' -- and Mr. Barker and Mr. Screw and all these horrid people '], -- and Mr. Barker and Mr. Screw and all these horrid people ,people,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,1.0,0.0015426147319706903,100.0
742,Novel6,0,0,[' and Mr. Barker and Mr. Screw '], and Mr. Barker and Mr. Screw ,Screw,1,-0.4053886672029679,0.0,1.0,1.0,0.0,0.0,0.0,0.0003856536829926726,100.0
743,Novel6,0,1,"[' the Cunard steamer ', ' the steamer ', ' The steamer ', ' that ', ' it ', ' It ', ' the steamer ', ' the steamer ']", the Cunard steamer ,steamer,8,0.7026150652823674,1.0,0.0,0.0,1.0,1.0,0.0,0.0038565368299267257,100.0
744,Novel6,0,1,[' Mr. Barker '], Mr. Barker ,Barker,1,-0.4053886672029679,0.0,1.0,1.0,1.0,0.0,0.0,0.0003856536829926726,100.0
745,Novel6,0,1,[' Mr. Screw '], Mr. Screw ,Screw,1,-0.4053886672029679,0.0,1.0,1.0,0.0,0.0,0.0,0.0003856536829926726,100.0
746,Novel6,0,1,"[' the Doctor ', ' the Doctor for all that ', "" the Doctor 's "", ' his ', ' He ', ' he ', ' he ', ' his ', ' he ', ' My ', ' he ', ' his ']", the Doctor ,Doctor,12,1.3357600552739877,0.0,1.0,1.0,1.0,1.0,0.0,0.0015426147319706903,100.0
747,Novel6,0,0,"[' she ', ' she ']", she ,she,2,-0.24710241970506283,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
748,Novel6,0,0,"[' Custom-House ', ' Custom-House ', ' Custom-House ', ' Custom-House ', ' Custom-House ']", Custom-House ,Custom-House,5,0.2277563227886523,1.0,0.0,0.0,1.0,1.0,0.0,0.0019282684149633628,100.0
749,Novel6,0,0,[' one '], one ,one,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,0.0,0.005399151561897416,100.0
750,Novel6,0,0,[' one '], one ,one,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,0.0,0.005399151561897416,100.0
751,Novel6,0,1,"[' Dear one ', ' he ', ' he ']", Dear one ,one,3,-0.08881617220715779,0.0,0.0,0.0,1.0,0.0,0.0,0.005399151561897416,100.0
752,Novel6,0,0,[' one thing '], one thing ,thing,1,-0.4053886672029679,1.0,0.0,0.0,1.0,0.0,0.0,0.0011569610489780178,100.0
753,Novel6,0,0,[' the satisfaction of being first to tell Claudius all there was to be told '], the satisfaction of being first to tell Claudius all there was to be told ,told,1,-0.4053886672029679,0.0,0.0,0.0,1.0,0.0,1.0,0.003470883146934053,100.0
754,Novel6,0,1,"[' she ', ' My ', ' I ', ' my ', ' I ', ' she ', ' My ', ' my ', ' I ', ' she in ready sympathy ', ' She ']", she ,she,11,1.1774738077760825,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
