,corpusID,character,animacy,coref_chain,chain_head,head_of_head,chain_len,CL,CN,Dep,NER,SS,Triple,WN,TF,YK_SC
211,story11,1,1,"[' Snake with three heads ', ' a Snake with three heads ', ' His ', ' his ', ' his ', ' the Snake ', ' the Snake ', ' the Snake ']", Snake with three heads ,heads,8,-0.18399411228260895,0.0,0.0,0.0,0.0,0.0,0.0,0.0059665871121718375,0.11346083201458498
212,story11,0,1,"[' His steed ', ' His steed ', ' thou ', ' Steed ', ' I ', ' the Steed ']", His steed ,steed,6,-0.27999104043005707,0.0,1.0,0.0,1.0,0.0,0.0,0.0011933174224343676,0.1535931482609679
213,story11,0,1,"[' his hound ', ' his hound ', ' thou ', ' Hound ']", his hound ,hound,4,-0.3759879685775052,1.0,1.0,0.0,1.0,0.0,0.0,0.0011933174224343676,0.2828651669850072
214,story11,0,1,"[' his falcon ', ' his falcon ', ' thou ', ' Falcon ']", his falcon ,falcon,4,-0.3759879685775052,0.0,1.0,0.0,0.0,0.0,0.0,0.0011933174224343676,0.2833505782340371
215,story11,1,1,"[' Six-headed Snake ', ' another snake, a six-headed one ', ' him ']", Six-headed Snake ,Snake,3,-0.42398643265122926,0.0,1.0,0.0,1.0,1.0,0.0,0.026252983293556086,0.006726903829825319
216,story11,1,1,"[' a raven ', ' a raven ', ' it ', ' the Raven ', ' thee ', ' the Raven ', ' the Raven ']", a raven ,raven,7,-0.231992576356333,0.0,1.0,0.0,0.0,1.0,0.0,0.0011933174224343676,0.10333262694037214
217,story11,1,1,"["" Snake's wife "", ' my wife ', ' wife ', "" the Snake 's Wife "", ' she ', ' her ', ' her ', ' She ', ' she ', ' she ', "" The Snake 's Wife "", ' me ', ' your ', "" the Snake 's Wife "", ' she ', ' her ', ' her ', ' her ', "" the Snake 's Wife "", ' her ', ' her ']", Snake's wife ,wife,21,0.4399859206758039,1.0,0.0,0.0,0.0,0.0,1.0,0.002386634844868735,0.0639177120646305
218,story11,0,1,"[' the cry of the Raven ', ' the cry of the Raven ']", the cry of the Raven ,Raven,2,-0.4719848967249533,0.0,1.0,0.0,0.0,1.0,0.0,0.003579952267303103,100.0
219,story11,0,1,"["" the Snake's daughters "", ' daughters ', ' the silken cushions , the apple-tree , and the spring ', ' all of them ', ' daughters of the Snake ', "" the Snake 's daughters ""]", the Snake's daughters ,daughters,6,-0.27999104043005707,0.0,0.0,0.0,0.0,0.0,0.0,0.003579952267303103,0.24313857307598952
220,story11,0,1,"["" Ivan's horse "", ' his horse ', ' his horse ']", Ivan's horse ,horse,3,-0.42398643265122926,0.0,1.0,1.0,0.0,1.0,0.0,0.002386634844868735,100.0
221,story11,0,1,"[' blood ', ' blood ']", blood ,blood,2,-0.4719848967249533,0.0,0.0,0.0,1.0,0.0,0.0,0.00477326968973747,0.16729446539314263
222,story11,0,1,"[' blood ', ' blood ']", blood ,blood,2,-0.4719848967249533,0.0,0.0,0.0,1.0,0.0,0.0,0.00477326968973747,0.16729446539314263
223,story11,0,1,"[' its waters ', ' its waters ']", its waters ,waters,2,-0.4719848967249533,1.0,1.0,0.0,1.0,0.0,0.0,0.0011933174224343676,100.0
224,story11,0,1,"[' blood ', ' blood ']", blood ,blood,2,-0.4719848967249533,0.0,0.0,0.0,1.0,0.0,0.0,0.00477326968973747,0.16729446539314263
225,story11,0,1,"[' afterwards - when she had tasted the salt ', ' afterwards - when she had tasted the salt , and found out it was not Ivan ']", afterwards - when she had tasted the salt ,salt,2,-0.4719848967249533,0.0,0.0,0.0,0.0,0.0,0.0,0.003579952267303103,0.24364003779739216
226,story11,0,1,"[' they all ', ' they all ', ' they ', ' they ', ' they ', ' they ', ' themselves ']", they all ,all,7,-0.231992576356333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
227,story11,0,1,"[' Narrator ', ' I ', ' my ', ' my ']", Narrator ,Narrator,4,-0.3759879685775052,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
228,story12,1,1,"[' The serpent ', ' a serpent ', ' He ', ' the serpent ', ' He ', ' He ', ' he ', ' he ', ' He ', ' he ', ' this ', ' the serpent ', ' the serpent ', ' I ', ' I ', ' I ', ' I ', ' you ', ' you ', ' I ', ' You ', ' devilish fiend ', ' You ', ' me ', ' you ', ' you ', "" who 's stronger between the two of us "", ' The serpent ', ' I ', ' The serpent ', ' his ', ' his ', ' you ', ' my ', ' who can whistle the loudest ', ' The serpent ', ' You ', ' brother ', ' you ', ' your ', ' your ', ' The serpent ', ' his ', ' the serpent , who yelled at the top of his voice ', ' his ', ' my ', ' I ', ' I ', ' the younger ', ' the serpent ', ' The serpent ', ' He ', ' the serpent ', ' Brother ', ' the serpent ', ' The serpent ', ' He ', ' himself ', ' you ', ' The serpent ', ' he ', ' The serpent ', ' He ', ' himself ', ' you ', ' the serpent ', ' he ', ' The serpent ', ' the serpent ', ' me ', ' you ', ' you ', ' my guest ', ' I ', ' the serpent ', ' his ', ' a serpent ', ' The serpent ', ' you ', ' The serpent ']", The serpent ,serpent,80,2.727499493599773,0.0,1.0,0.0,1.0,1.0,0.0,0.02536997885835095,0.011563671788738412
229,story12,1,1,"[' The last villager ', ' one of the villagers ', ' the last man ', ' good man ', ' you ', ' me ', ' me ', ' you ', ' only one man ']", The last villager ,villager,9,-0.15378227371901612,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
230,story12,0,1,"[' that time ', ' that time ']", that time ,time,2,-0.4378523071166432,1.0,0.0,0.0,1.0,0.0,0.0,0.004228329809725159,0.14864724746652333
231,story12,1,1,"[' The gypsy ', ' a gypsy ', ' He ', ' he ', ' he ', ' He ', ' you ', ' gypsy ', ' you ', ' You ', ' you ', ' me ', ' I ', ' something for lunch ', ' the gypsy ', ' you ', ' you ', ' I ', ' I ', ' I ', ' gypsy ', ' I ', ' the gypsy ', ' I ', ' the gypsy ', "" who 's stronger "", ' your ', ' I ', ' the gypsy ', ' The gypsy ', ' he ', ' he ', ' gypsy ', ' I ', ' you ', ' you ', ' You ', ' the older brother ', ' brother ', ' you ', ' the gypsy ', ' He ', ' He ', ' I ', ' I ', ' you ', ' I ', ' the gypsy ', ' you ', ' The gypsy ', ' he ', ' He ', ' you ', ' brother ', ' I ', ' you ', ' You ', ' Brother ', ' the gypsy ', ' The gypsy ', ' He ', ' you ', ' I ', ' you ', ' You ', ' your ', ' The gypsy ', ' he ', ' he ', ' the gypsy ', ' the gypsy ', ' I ', ' the gypsy ', ' brother ', ' you ', ' I ', ' me ', ' me ', ' my ', ' brother ', ' their father ', ' him ', ' Father ', ' He ', ' the gypsy ', ' my ', ' I ', ' The gypsy ']", The gypsy ,gypsy,88,3.052150960339918,1.0,1.0,0.0,1.0,1.0,1.0,0.023255813953488372,0.013074900994204088
232,story12,0,1,"[' hut ', ' the last hut where the last man was sitting and crying ', ' here ', ' here ', ' The hut ', ' the hut ', ' here ', ' the hut ', ' the hut ', ' the hut ']", hut ,hut,10,-0.11320084037649798,0.0,1.0,0.0,1.0,0.0,0.0,0.006342494714587738,0.0903356443513755
233,story12,0,1,"[' us both ', ' us both ', ' they ', ' two ', ' us ', ' you ']", us both ,both,6,-0.2755265737465706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
234,story12,0,1,"["" the gypsy's strength "", ' greater strength than you ']", the gypsy's strength ,strength,2,-0.4378523071166432,0.0,0.0,0.0,0.0,0.0,0.0,0.0010570824524312897,100.0
235,story12,0,1,"[' Whey ', ' Whey ']", Whey ,Whey,2,-0.4378523071166432,0.0,1.0,0.0,1.0,0.0,0.0,0.0010570824524312897,100.0
236,story12,0,1,"[' Gypsy whistle ', ' he whistled ', ' That ', ' That ']", Gypsy whistle ,whistle,4,-0.3566894404316069,0.0,0.0,0.0,0.0,0.0,0.0,0.006342494714587738,0.09011873209535823
237,story12,0,1,"[' the herd of oxen ', ' a herd of oxen ', ' a large herd of oxen ', ' them ', ' their ', ' these ']", the herd of oxen ,oxen,6,-0.2755265737465706,0.0,0.0,0.0,0.0,1.0,0.0,0.003171247357293869,0.22715675783694725
238,story12,0,1,"[' what was going on ', ' He started to tie them together by their tails ', ' what was going on ', ' What ']", what was going on ,on,4,-0.3566894404316069,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
239,story12,0,1,"[' their tails ', ' their tails ']", their tails ,tails,2,-0.4378523071166432,0.0,0.0,0.0,1.0,0.0,0.0,0.0010570824524312897,100.0
240,story12,0,1,"[' a little longer ', ' a little longer ']", a little longer ,longer,2,-0.4378523071166432,1.0,0.0,0.0,0.0,0.0,0.0,0.004228329809725159,0.15189690060899133
241,story12,0,1,"[' the biggest oxen ', ' the biggest oxen ']", the biggest oxen ,oxen,2,-0.4378523071166432,0.0,0.0,0.0,0.0,1.0,0.0,0.003171247357293869,0.22715675783694725
242,story12,0,1,"[' meat ', ' the meat ', ' it ', ' the beef ', ' the beef ', ' a whole ox ']", meat ,meat,6,-0.2755265737465706,0.0,0.0,0.0,0.0,0.0,0.0,0.0010570824524312897,100.0
243,story12,0,1,"[' a long time ', ' a long time ']", a long time ,time,2,-0.4378523071166432,1.0,0.0,0.0,1.0,0.0,0.0,0.004228329809725159,0.14864724746652333
244,story12,0,1,"[' all ', ' all ']", all ,all,2,-0.4378523071166432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
245,story12,0,1,"[' a long time ', ' a long time ']", a long time ,time,2,-0.4378523071166432,1.0,0.0,0.0,1.0,0.0,0.0,0.004228329809725159,0.14864724746652333
246,story12,1,1,"[' the little gypsy children ', ' the little gypsy children ', ' their ', ' they ', ' their ', ' they ', ' Who ', ' they ', ' Those ', ' my children ', ' they ', ' they ']", the little gypsy children ,children,12,-0.03203797369146167,0.0,1.0,0.0,1.0,0.0,0.0,0.0021141649048625794,0.3870738265708335
247,story13,0,1,"[' Queen ', ' she ', ' their mother ', ' My little dove ', ' my dear friend ', ' you ', ' your ', ' The old woman ', ' her ', ' she ', ' her ']", Queen ,Queen,11,-0.06424750624771228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
248,story13,1,1,"[' Prince Danila ', ' a son ', ' your son ', ' he ', ' he ', ' he ', ' her son ', ' he ', ' the little son ', ' He ', ' he ', ' he ', ' He ', ' he ', ' his ', ' he ', ' Little brother ', ' you ', ' his ', ' him ', ' He ', ' his ', ' my ', ' the brother ', ' me ', ' my ', ' you ', ' my brother ', ' her brother ', ' he ', ' your brother ', ' he ', ' The brother ', ' his ', ' Prince Danila ', ' Govorila ', ' he ', ' his ', ' Her brother ', ' my brother ', ' Prince Danila ', ' Govorila ', ' he ', ' his ', ' The brother ', ' my brother ', ' The brother ', ' he ', ' He ', ' He ', ' his ', ' He ', ' his master ', ' his ', ' your ', ' The master ', ' his ', ' He ', ' his ', ' he ', ' his ', ' him ', ' master ', ' you ', ' your ', ' you ', ' your ', ' you ', ' you ', ' your ', ' your ', ' his master ', ' The brother ', ' him ', ' My beloved , my dearest ', ' The brother ', ' his ', ' he himself ']", Prince Danila ,Danila,78,2.6045939032822556,0.0,0.0,1.0,0.0,0.0,0.0,0.0015735641227380016,0.21718136751653525
249,story13,1,1,"[' Princess Catherine ', ' a daughter ', ' his sister ', ' her ', ' the sister ', ' me ', ' She ', ' her ', ' her ', ' her ', ' my sister ', ' you ', ' you ', ' my ', ' her ', ' her ', ' The sister ', ' her ', ' she ', ' her ', ' her ', ' she ', ' she ', ' your ', ' you ', ' your ', ' you ', ' your ', ' his sister ', ' Sister Catherine ', ' She ', ' I ', ' me ', ' my ', ' his sister ', ' a wife ', ' sister ', ' the sister ', ' Her ', ' Sister Catherine ', ' my ', ' me ', ' my ', ' his sister ', ' a wife ', ' sister ', ' sister ', ' her ', ' Sister Catherine ', ' my ', ' I ', ' my ', ' she ', ' her ', ' her ', ' she ', ' her ', ' his sister ', ' Sister ', ' The sister ', ' she ', ' me ', ' her guest ', ' My little dove ', ' you ', ' you ', ' you ', ' The guest ', ' she ', ' she ', ' her ', ' her guest ', ' the needle ', ' The guest ', ' a lovely maiden ', ' The maiden ', ' her guest ', ' my beauty ', ' The beauty ', ' her ', ' the maiden ', ' You ', ' maiden ', ' The maiden ', ' her ', ' her ', ' she ', ' her ', ' You ', ' young woman ', ' your sister ', ' his sister ', ' she ', ' She ', ' herself ', ' your sister ', ' herself ', ' the sister ', ' she ', ' My ', ' my ', ' his sister ', ' her ', ' her ']", Princess Catherine ,Catherine,104,3.640263703995377,0.0,1.0,1.0,0.0,0.0,0.0,0.0023603461841070024,0.12511216820126989
250,story13,1,1,"[' Witch ', ' A wicked witch ', ' she ', ' she ', ' she ', ' she ', ' My ', ' my ', ' her ', ' my mother ', ' she ', ' she ', ' a witch ', ' her mother ', ' the witch ', ' My ', ' my ', ' I ', ' the witch ', ' Madam mother ', ' my mother ', ' your ', ' I ', ' She ', ' The witch ', ' she ', ' My ', ' my ', ' I ', ' she ', ' The witch ', ' she ', ' her ', ' the wicked witch ', ' the witch ', ' My ', ' my ', ' I ', ' she ', ' my mother ', ' you ', ' her ', ' the witch ', ' her ', ' her ', ' her ', ' Baba Yaga the Bony-legged , her nose hitting the ceiling ', ' My ', ' my ', ' the witch ', ' The witch ', ' her ', ' my ', ' The witch ', ' the witch ', ' the witch ', ' The witch ', ' she ', ' I ', ' She ', ' herself ', ' her ', ' her ', ' her ', ' her ', ' the wicked witch ', ' she ', ' herself ', ' The witch ', ' she ', ' her ', ' The witch ', ' her ', ' she ', ' her ', ' she ', ' She ', ' The witch ', ' she ']", Witch ,Witch,79,2.644427357155837,0.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0
251,story13,0,1,"[' his betrothed ', ' a bride ', ' his betrothed ', ' my wife ']", his betrothed ,betrothed,4,-0.3430816833627835,1.0,0.0,0.0,0.0,0.0,1.0,0.0007867820613690008,100.0
252,story13,0,1,"[' another ', ' another ', ' the other ']", another ,another,3,-0.3829151372363651,0.0,0.0,0.0,0.0,0.0,0.0,0.0007867820613690008,100.0
253,story13,0,1,"[' all the lovely maidens ', ' all the lovely maidens ']", all the lovely maidens ,maidens,2,-0.4227485911099467,0.0,1.0,0.0,1.0,0.0,0.0,0.003933910306845004,0.07712600901198315
254,story13,0,1,"[' fate ', ' fate ']", fate ,fate,2,-0.4227485911099467,1.0,0.0,0.0,1.0,0.0,0.0,0.0007867820613690008,100.0
255,story13,0,1,"[' the wedding ', ' the wedding ', ' your wedding ']", the wedding ,wedding,3,-0.3829151372363651,0.0,0.0,0.0,1.0,0.0,0.0,0.0015735641227380016,100.0
256,story13,1,1,"[' Some old women ', ' Some old women ', ' them ', ' them ', ' They ', ' them ', ' the old women ', ' us ', ' The old women ']", Some old women ,women,9,-0.1439144139948755,0.0,1.0,0.0,1.0,0.0,0.0,0.0023603461841070024,0.20747544353854405
257,story13,0,1,"[' four little dolls ', ' four little dolls ', ' them ', ' the dolls in the four corners ', ' The dolls ', ' The dolls ', ' the dolls ', ' their ', ' them ']", four little dolls ,dolls,9,-0.1439144139948755,0.0,1.0,0.0,1.0,0.0,0.0,0.003933910306845004,0.10652805146995709
258,story13,0,1,"[' earth ', ' earth ', ' The earth ', ' earth ', ' ground ', ' the earth ', ' Earth ']", earth ,earth,7,-0.2235813217420387,0.0,1.0,0.0,1.0,1.0,0.0,0.003147128245476003,0.09370737822661454
259,story13,0,1,"["" the sister's head "", "" the sister 's head ""]", the sister's head ,head,2,-0.4227485911099467,0.0,1.0,0.0,1.0,0.0,0.0,0.0007867820613690008,100.0
260,story13,0,1,"[' everywhere ', ' everywhere ']", everywhere ,everywhere,2,-0.4227485911099467,0.0,0.0,0.0,0.0,0.0,0.0,0.0007867820613690008,100.0
261,story13,0,1,"[' chicken legs ', ' chicken legs ']", chicken legs ,legs,2,-0.4227485911099467,0.0,0.0,0.0,1.0,0.0,0.0,0.0015735641227380016,100.0
262,story13,0,1,"[' the old way with your back to the woods and your front to me ', ' the old way with your back to the woods and your front to me ']", the old way with your back to the woods and your front to me ,me,2,-0.4227485911099467,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
263,story13,1,1,"["" Witch's daughter "", ' a lovely maiden ', ' She ', ' her ', ' My ', ' my ', ' I ', ' my ', ' her hostess ', ' the hostess ', ' her ', ' she ', ' she ', ' her ', ' She ', ' My good daughter , my comely daughter ', ' you ', ' my ', ' you ', ' My good daughter , my comely daughter ', ' I ', ' her daughter ', ' My good daughter , my comely daughter ', ' my ', ' her daughter ', ' My good daughter , my comely daughter ', ' her friend , on whose finger the ring fitted ']", Witch's daughter ,daughter,27,0.5730877557295934,0.0,1.0,0.0,1.0,0.0,1.0,0.00865460267505901,0.032991205511228854
264,story13,0,1,"[' these words ', ' But when she comes back there will be trouble for both of us , for she is a witch ', ' these words ']", these words ,words,3,-0.3829151372363651,0.0,0.0,0.0,1.0,0.0,0.0,0.0007867820613690008,100.0
265,story13,0,1,"[' passers-by ', ' passers-by ', ' them ', ' They ', ' they ']", passers-by ,passers-by,5,-0.30324822948920194,0.0,0.0,0.0,1.0,0.0,0.0,0.0007867820613690008,100.0
266,story13,0,1,"[' all ', ' all ']", all ,all,2,-0.4227485911099467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
267,story13,0,1,"[' anyone ', ' anyone ']", anyone ,anyone,2,-0.4227485911099467,0.0,1.0,0.0,1.0,0.0,0.0,0.0007867820613690008,100.0
268,story13,0,1,"[' Some little old men ', ' Some little old men ', ' their ', ' them ', ' they ']", Some little old men ,men,5,-0.30324822948920194,1.0,1.0,0.0,1.0,0.0,0.0,0.0007867820613690008,100.0
269,story13,0,1,"[' her nose ', ' her nose ']", her nose ,nose,2,-0.4227485911099467,0.0,0.0,0.0,1.0,1.0,0.0,0.0007867820613690008,100.0
270,story13,0,1,"[' the other ', ' the other ', ' the other ']", the other ,other,3,-0.3829151372363651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
271,story13,0,1,"[' her legs ', ' her legs ']", her legs ,legs,2,-0.4227485911099467,0.0,0.0,0.0,1.0,0.0,0.0,0.0015735641227380016,100.0
272,story13,0,1,"[' A servant ', ' A servant ', ' his ', ' the servant ', ' his servant ', ' the servant ', ' I ', ' I ', ' the servant ', ' his ']", A servant ,servant,10,-0.10408096012129389,1.0,1.0,0.0,1.0,1.0,1.0,0.003933910306845004,0.11637877821351779
273,story13,0,1,"[' one ', ' one ', ' One of them ']", one ,one,3,-0.3829151372363651,0.0,1.0,0.0,1.0,0.0,0.0,0.007081038552321007,100.0
274,story13,0,1,"[' the other ', ' the other ']", the other ,other,2,-0.4227485911099467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
275,story13,0,1,"[' a good man ', ' a good man ']", a good man ,man,2,-0.4227485911099467,1.0,0.0,0.0,0.0,1.0,1.0,0.0007867820613690008,100.0
276,story13,0,1,"[' all of them ', ' all of them ']", all of them ,them,2,-0.4227485911099467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
277,story13,0,1,"[' forever after ', ' forever after ']", forever after ,after,2,-0.4227485911099467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
278,story14,1,1,"[' wealthy merchant ', ' This merchant ', ' he ', ' him ', ' The merchant ', ' I ', ' that merchant ', ' merchant ', ' merchant ', ' merchant ', ' merchant ', ' The merchant ', ' merchant ', ' merchant ', ' merchant ', ' merchant ', ' merchant ', ' merchant ', ' merchant ']", wealthy merchant ,merchant,19,-0.021129642455843433,1.0,1.0,0.0,1.0,0.0,1.0,0.01430976430976431,0.017251236382572116
279,story14,1,1,"[' daughter ', ' a marvelously beautiful daughter ', ' a beautiful daughter ', ' she ', ' she ', "" the merchant 's daughter "", "" The merchant 's daughter "", ' her ', "" the merchant 's daughter "", "" the merchant 's daughter "", ' her ', ' my maid servant ', ' that peasant girl ', "" the merchant 's daughter "", ' her ', ' her ', ' She ', ' she ', ' she ', ' She ', ' me ', ' her ', ' She ', ' her ', ' She ', ' the blind maiden ', ' She ', ' me ', ' she ', ' she ', ' the blind maiden ', ' The blind maiden ', ' my ', ' She ', ' she ', "" the merchant 's daughter "", ' She ', ' she ', ' the blind maiden ', ' She ', ' She ', ' she ', ' herself ', "" the merchant 's daughter "", ' She ', ' the maiden ', ' a maiden ', ' who it was ', ' It ', ' the same maiden whose eyes I cut out ', ' the maiden ', ' her ', ' She ', ' I ', ' I ', ' I ', ' my ', ' her ', ' her ', ' her ', ' her ', ' her ', ' this maiden ', ' her ', ' her ', "" the merchant 's daughter "", ' her ', ' she ', ' me ', ' her ', ' her ', ' her ', ' the maiden ', ' her ', ' her ', "" the merchant 's daughter "", ' maiden ', ' she ', ' maiden ', ' maiden ', ' the maiden ', ' She ', ' I ', "" your bride , the merchant 's daughter "", ' my ', ' her ', ' me ', "" the merchant 's daughter "", ' my ', ' me ', ' the young queen ', ' her ', ' her ']", daughter ,daughter,93,2.5848595937648406,0.0,1.0,0.0,1.0,1.0,1.0,0.011784511784511785,0.02553625499726582
280,story14,1,1,"[' king ', ' the king ', ' The king ', ' I ', ' myself ', ' The king ', ' his ', ' he ', ' the king ', ' the king ', ' he ', ' The king ', ' himself ', ' me ', ' the king ', ' the king ', ' The king ', ' The king ', ' the king ', ' the king ', ' his ', ' his ', ' the king ', ' The king ', ' me ', ' he ', ' his ', ' the same king ', ' The king ', ' I ', ' The king ', ' his ', ' him ', ' The king ', ' me ', ' The king ', ' The king ', ' He ', ' him ', ' him ', ' He ', ' him ', ' He ', ' his ', ' his ', ' The king ', ' The king ', ' his ', ' king ', ' The king ', ' he ', ' he ', ' He ', ' I ', ' I ', ' The king ', ' he ', ' he ', ' he ', ' He ', ' his ', ' his ', ' the king ', ' the king ', ' the king ', ' the king ', ' the king ', ' the king ', ' him ', ' your ', ' your ', ' The king ', ' the king ', ' The king ']", king ,king,74,1.9157542493298,1.0,1.0,0.0,1.0,0.0,1.0,0.02861952861952862,0.007140335446514193
281,story14,0,1,"[' a bride ', ' a bride ']", a bride ,bride,2,-0.619802845371406,1.0,0.0,0.0,0.0,0.0,1.0,0.0016835016835016834,100.0
282,story14,0,1,"[' a letter ', ' a letter ', ' this letter ', ' The letter ', ' the letter ']", a letter ,letter,5,-0.514154633092189,0.0,1.0,0.0,1.0,0.0,0.0,0.003367003367003367,0.13679213652611436
283,story14,0,1,"[' guards ', ' his guards ', ' them ', ' the guards ', ' Gentlemen of the guard ', ' They ', ' We ', ' we ', ' his guards ', ' the guards ', ' They ', ' the guards ', ' you ', ' They ', ' they ', ' them ', ' They ', ' them ', ' the guards ', ' They ', ' Guards ', ' the guard ', ' the guard ']", guards ,guards,23,0.11973464058311245,0.0,1.0,0.0,1.0,0.0,0.0,0.005050505050505051,0.06748810141636666
284,story14,1,1,"[' maidservant ', ' her maidservant ', ' this maid ', ' The maid ', ' the maidservant ', ' her ', ' she ', ' my ', ' you ', ' the maid ', ' she ', ' she ', ' She ', ' her maid ', ' his wife , the queen ', ' her ', ' you ', ' little queen ', ' his wife ', ' her ', ' little mother ', ' you ', ' a great help to me ', ' his queen ', ' little mother ', ' she ', ' The queen ', ' herself ', ' I ', ' the queen ', ' the queen ', ' she ', ' She ', ' me ', ' The queen ', ' her ', ' the queen ', ' the queen ', ' she ', ' his queen ', ' you , little mother ', ' the queen ', ' her ', ' she ', ' little mother ', ' the queen ', ' you ', ' your queen ', ' my maidservant ', ' The queen ', ' me ', ' she ', ' You ', ' you ', ' you ', ' her ', ' her ', ' maidservant ', ' she ', ' her ']", maidservant ,maidservant,60,1.4227292586934543,1.0,1.0,0.0,1.0,0.0,1.0,0.003367003367003367,0.17257242210557627
285,story14,1,1,"[' old man ', ' an old man tending cattle ', ' him ', ' you , grandfather ', ' I ', ' your ', ' The old man ', ' the old man ', ' Little grandfather ', ' He ', ' the old man ', ' The old man ', ' him ', ' him ', ' He ', ' him ', ' Little grandfather ', ' the old man ', ' you ', ' The old man ', ' him ', ' the old man ', ' he ', ' the old man ', ' him ', ' the old man ', ' his ', ' the old man ', ' him ', ' you ', ' little grandfather ', ' He ', ' I ', ' him ', ' the old man ', ' him ', ' him ', ' he ', ' He ', ' he ', ' the old man ', ' him ', ' you ', ' you ', ' me ', ' The old man ', ' you ', ' me ', ' the old man ', ' the old man ', ' you ', ' He ', ' me ', ' he ', ' He ', ' his ', ' the old man ', ' you ', ' You ', ' you ', ' your ', ' The old man ', ' The old man ', ' He ', ' he ', ' his ', ' He ', ' he ', ' his ']", old man ,man,69,1.739673895531105,1.0,1.0,0.0,1.0,1.0,1.0,0.016835016835016835,0.015847663399055266
286,story14,0,1,"[' cattle ', ' cattle ', ' the cattle ', ' the cattle ']", cattle ,cattle,4,-0.549370703851928,0.0,0.0,0.0,0.0,0.0,0.0,0.0025252525252525255,0.23383171859656446
287,story14,0,1,"[' merchants ', ' the wealthy merchants ']", merchants ,merchants,2,-0.619802845371406,0.0,0.0,0.0,1.0,0.0,0.0,0.0008417508417508417,0.293271018503726
288,story14,0,1,"[' a poor shopkeeper ', ' a poor shopkeeper ', ' the poor shopkeeper ']", a poor shopkeeper ,shopkeeper,3,-0.584586774611667,1.0,1.0,0.0,1.0,0.0,1.0,0.0016835016835016834,100.0
289,story14,0,1,"[' Next morning ', ' Next morning ']", Next morning ,morning,2,-0.619802845371406,0.0,0.0,0.0,1.0,0.0,0.0,0.0016835016835016834,100.0
290,story14,0,1,"[' Everyone ', ' Everyone ', ' everyone ']", Everyone ,Everyone,3,-0.584586774611667,0.0,1.0,0.0,1.0,1.0,0.0,0.0008417508417508417,100.0
291,story14,0,1,"[' a captive soldier ', ' a captive soldier ', ' a prisoner ']", a captive soldier ,soldier,3,-0.584586774611667,1.0,0.0,0.0,0.0,0.0,1.0,0.0008417508417508417,100.0
292,story14,0,1,"[' God ', ' God ', ' God ']", God ,God,3,-0.584586774611667,0.0,1.0,0.0,1.0,1.0,0.0,0.0008417508417508417,0.2404062704136264
293,story14,0,1,"[' a guard ', ' a guard ']", a guard ,guard,2,-0.619802845371406,1.0,0.0,0.0,1.0,1.0,1.0,0.0016835016835016834,0.23620835495728332
294,story14,0,1,"[' the morning ', ' the morning ']", the morning ,morning,2,-0.619802845371406,0.0,0.0,0.0,1.0,0.0,0.0,0.0016835016835016834,100.0
295,story14,1,1,"[' a boy ', ' a boy ', ' a handsome boy ', ' him ', ' the boy ', ' him ', ' the boy ', ' him ', ' him ', ' he ', ' the boy ', ' he ', ' him ', ' The boy ', ' him ', ' the boy ', ' the boy ', ' the boy ']", a boy ,boy,18,-0.056345713215582405,1.0,1.0,0.0,1.0,1.0,1.0,0.007575757575757576,0.058803180267277995
296,story14,0,1,"[' some lord ', ' some lord ']", some lord ,lord,2,-0.619802845371406,1.0,1.0,0.0,1.0,0.0,0.0,0.0008417508417508417,100.0
297,story14,0,1,"[' a horse ', ' a horse ', ' a horse ']", a horse ,horse,3,-0.584586774611667,0.0,0.0,0.0,0.0,0.0,0.0,0.0016835016835016834,100.0
298,story15,1,1,"[' a king ', ' a king who had three daughters of surpassing beauty ', ' The king ', ' his ', ' he ', ' his ', ' the king ', ' him ', ' Sovereign , our father ', ' The king ', ' him ', ' he ', ' him ', ' the king ', ' the king ', ' the king ', ' his ', ' The king ', ' his ', ' his ', ' his ', ' he ', ' he ', ' The king ', ' he ', ' he ', ' The king ', ' I ', ' he ', ' He ', ' king ', ' the king ', ' sovereign ', ' you ', ' your ', ' I ', ' sire ', ' The king ', ' his ', ' his ', ' his ', ' Your father ', ' The king ', ' he ', ' his ', ' his ', ' his ']", a king ,king,47,2.5191890612851124,1.0,1.0,0.0,1.0,0.0,1.0,0.010630220197418374,0.017946595266304783
